city,country,latitude,longitude,forecast_date,extracted_at,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,source
Skoura,Morocco,31.0672,-6.5397,2026-09-21,2026-09-17 10:41:27.840522+00:00,29.9,20.5,1.2,18,23.1,40.3,80,open-meteo
Skoura,Morocco,31.0672,-6.5397,2026-09-22,2026-09-17 10:41:27.840522+00:00,30.1,18.4,0.0,8,9.5,23.0,3,open-meteo
Skoura,Morocco,31.0672,-6.5397,2026-09-23,2026-09-17 10:41:27.840522+00:00,31.8,17.0,0.0,8,12.9,22.3,2,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-17,2026-09-17 10:41:27.924107+00:00,25.3,18.2,0.0,0,13.7,26.3,3,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-18,2026-09-17 10:41:27.924107+00:00,25.8,16.5,0.0,0,18.7,36.0,45,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-19,2026-09-17 10:41:27.924107+00:00,31.0,17.6,0.0,0,19.3,37.4,45,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-20,2026-09-17 10:41:27.924107+00:00,33.5,20.8,0.0,0,16.0,31.0,2,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-21,2026-09-17 10:41:27.924107+00:00,30.3,20.6,0.0,0,17.0,32.8,45,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-22,2026-09-17 10:41:27.924107+00:00,29.2,20.2,0.0,0,14.6,27.0,45,open-meteo
Oulad Salmane,Morocco,34.3443,-6.4944,2026-09-23,2026-09-17 10:41:27.924107+00:00,29.7,18.8,0.0,0,15.8,29.5,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-17,2026-09-17 10:41:28.008105+00:00,25.7,18.3,0.0,0,16.1,28.8,3,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-18,2026-09-17 10:41:28.008105+00:00,25.7,17.6,0.0,3,20.6,37.8,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-19,2026-09-17 10:41:28.008105+00:00,26.3,18.8,0.0,5,18.6,38.2,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-20,2026-09-17 10:41:28.008105+00:00,27.2,20.2,0.0,0,15.8,28.4,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-21,2026-09-17 10:41:28.008105+00:00,26.1,19.5,0.0,5,15.1,30.6,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-22,2026-09-17 10:41:28.008105+00:00,26.1,18.6,0.0,3,14.6,27.4,45,open-meteo
Zegzel,Morocco,34.8407,-2.3543,2026-09-23,2026-09-17 10:41:28.008105+00:00,26.4,17.9,0.0,3,11.9,22.7,45,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-17,2026-09-17 10:41:28.092130+00:00,25.4,13.2,0.2,58,17.1,36.0,3,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-18,2026-09-17 10:41:28.092130+00:00,25.0,15.2,0.0,40,19.3,35.3,3,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-19,2026-09-17 10:41:28.092130+00:00,26.9,16.6,0.2,48,17.8,32.8,3,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-20,2026-09-17 10:41:28.092130+00:00,27.6,18.0,0.3,63,16.3,37.1,3,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-21,2026-09-17 10:41:28.092130+00:00,26.4,17.3,0.0,48,16.9,33.1,2,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-22,2026-09-17 10:41:28.092130+00:00,26.6,15.7,0.0,8,19.5,45.4,2,open-meteo
Ayt Mohamed,Morocco,31.8803,-6.4711,2026-09-23,2026-09-17 10:41:28.092130+00:00,27.7,15.0,0.0,3,18.8,44.3,1,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-17,2026-09-17 10:41:28.185625+00:00,28.2,15.5,0.0,0,12.8,25.2,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-18,2026-09-17 10:41:28.185625+00:00,25.6,15.3,0.0,0,13.5,25.9,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-19,2026-09-17 10:41:28.185625+00:00,26.0,17.2,0.0,3,16.6,31.7,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-20,2026-09-17 10:41:28.185625+00:00,26.1,19.3,0.0,3,14.5,27.4,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-21,2026-09-17 10:41:28.185625+00:00,25.9,19.1,0.0,3,13.7,26.3,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-22,2026-09-17 10:41:28.185625+00:00,24.3,18.0,0.0,0,12.0,24.5,45,open-meteo
Douar Imoukkane,Morocco,35.0601,-4.839,2026-09-23,2026-09-17 10:41:28.185625+00:00,24.7,17.6,0.0,3,11.3,29.2,2,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-17,2026-09-17 10:41:28.272663+00:00,25.6,18.1,0.0,0,20.3,38.5,2,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-18,2026-09-17 10:41:28.272663+00:00,27.9,17.6,0.0,0,21.3,39.6,1,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-19,2026-09-17 10:41:28.272663+00:00,29.7,17.8,0.0,0,18.2,34.9,2,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-20,2026-09-17 10:41:28.272663+00:00,28.4,19.5,0.0,0,14.7,31.0,2,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-21,2026-09-17 10:41:28.272663+00:00,28.8,19.2,0.0,0,13.9,28.4,45,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-22,2026-09-17 10:41:28.272663+00:00,32.5,18.7,0.0,0,16.9,33.5,45,open-meteo
El Ghiate,Morocco,32.0331,-9.1625,2026-09-23,2026-09-17 10:41:28.272663+00:00,32.0,17.1,0.0,0,18.3,37.1,0,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-17,2026-09-17 10:41:28.363742+00:00,25.1,16.9,0.0,0,13.6,23.8,3,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-18,2026-09-17 10:41:28.363742+00:00,25.1,19.9,0.0,0,20.3,34.2,3,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-19,2026-09-17 10:41:28.363742+00:00,25.2,22.5,0.8,0,34.8,58.3,3,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-20,2026-09-17 10:41:28.363742+00:00,25.4,23.5,1.3,0,28.8,47.5,80,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-21,2026-09-17 10:41:28.363742+00:00,25.3,22.8,0.9,0,24.5,41.4,80,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-22,2026-09-17 10:41:28.363742+00:00,29.0,22.3,0.0,0,16.2,42.8,2,open-meteo
Douar Azla,Morocco,35.5564,-5.2453,2026-09-23,2026-09-17 10:41:28.363742+00:00,29.5,22.7,0.0,0,15.4,45.4,2,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-17,2026-09-17 10:41:28.452110+00:00,27.5,15.5,0.0,0,15.3,28.4,3,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-18,2026-09-17 10:41:28.452110+00:00,28.2,16.2,0.0,0,16.3,30.2,3,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-19,2026-09-17 10:41:28.452110+00:00,31.9,18.2,0.0,3,19.5,36.0,2,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-20,2026-09-17 10:41:28.452110+00:00,33.9,21.0,0.0,0,18.2,34.9,2,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-21,2026-09-17 10:41:28.452110+00:00,33.4,21.2,0.0,5,15.9,29.9,2,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-22,2026-09-17 10:41:28.452110+00:00,33.0,18.6,0.0,0,15.8,29.5,0,open-meteo
Ait Bouziyane,Morocco,33.8167,-5.2749,2026-09-23,2026-09-17 10:41:28.452110+00:00,33.5,17.8,0.0,3,18.8,34.9,1,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-17,2026-09-17 10:41:28.539058+00:00,25.7,20.4,0.0,3,14.7,28.8,3,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-18,2026-09-17 10:41:28.539058+00:00,24.8,21.0,0.0,5,19.3,38.5,45,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-19,2026-09-17 10:41:28.539058+00:00,25.5,22.1,0.0,35,30.1,61.6,3,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-20,2026-09-17 10:41:28.539058+00:00,25.8,23.5,0.9,75,29.2,58.7,3,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-21,2026-09-17 10:41:28.539058+00:00,25.4,22.3,0.6,38,23.6,47.2,3,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-22,2026-09-17 10:41:28.539058+00:00,26.1,21.9,0.0,7,12.3,32.0,45,open-meteo
Had Beni Chiker,Morocco,35.2735,-3.0151,2026-09-23,2026-09-17 10:41:28.539058+00:00,26.9,21.7,0.0,0,11.0,32.8,45,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-17,2026-09-17 10:41:28.662940+00:00,22.2,19.2,0.7,10,21.7,42.1,51,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-18,2026-09-17 10:41:28.662940+00:00,22.0,17.5,0.0,0,13.7,31.0,1,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-19,2026-09-17 10:41:28.662940+00:00,22.5,19.4,0.0,0,16.1,33.5,3,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-20,2026-09-17 10:41:28.662940+00:00,22.8,18.7,0.0,0,11.9,26.6,3,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-21,2026-09-17 10:41:28.662940+00:00,24.2,18.8,0.0,0,8.3,22.3,2,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-22,2026-09-17 10:41:28.662940+00:00,23.8,19.3,0.0,0,11.5,27.7,3,open-meteo
Sidi Ifni,Morocco,29.3798,-10.173,2026-09-23,2026-09-17 10:41:28.662940+00:00,23.3,18.8,0.0,2,9.5,25.9,3,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-17,2026-09-17 10:41:28.749768+00:00,26.7,18.2,0.0,0,13.9,28.1,3,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-18,2026-09-17 10:41:28.749768+00:00,27.8,16.1,0.0,0,16.6,32.4,45,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-19,2026-09-17 10:41:28.749768+00:00,33.9,16.7,0.0,0,17.7,35.3,45,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-20,2026-09-17 10:41:28.749768+00:00,34.3,20.0,0.0,0,15.0,29.9,2,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-21,2026-09-17 10:41:28.749768+00:00,32.9,20.7,0.0,0,15.3,30.6,45,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-22,2026-09-17 10:41:28.749768+00:00,27.5,20.4,0.0,0,11.8,27.4,45,open-meteo
Haddada,Morocco,34.222,-6.511,2026-09-23,2026-09-17 10:41:28.749768+00:00,28.2,19.5,0.0,0,12.6,29.5,45,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-17,2026-09-17 10:41:28.834836+00:00,22.5,13.1,0.9,90,12.0,29.5,3,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-18,2026-09-17 10:41:28.834836+00:00,22.2,14.2,0.4,98,12.2,27.4,2,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-19,2026-09-17 10:41:28.834836+00:00,24.2,15.2,0.7,90,16.1,33.1,80,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-20,2026-09-17 10:41:28.834836+00:00,25.0,16.0,0.6,63,21.7,41.8,3,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-21,2026-09-17 10:41:28.834836+00:00,23.4,15.2,4.2,65,20.6,39.2,80,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-22,2026-09-17 10:41:28.834836+00:00,23.3,15.1,0.3,29,18.7,38.9,3,open-meteo
Asni,Morocco,31.1676,-7.9126,2026-09-23,2026-09-17 10:41:28.834836+00:00,23.3,16.3,0.9,30,10.9,31.3,80,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-17,2026-09-17 10:41:28.920604+00:00,26.3,17.8,0.0,0,18.5,34.2,3,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-18,2026-09-17 10:41:28.920604+00:00,28.2,17.9,0.0,0,20.2,37.4,2,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-19,2026-09-17 10:41:28.920604+00:00,29.5,17.1,0.0,0,16.7,31.3,3,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-20,2026-09-17 10:41:28.920604+00:00,31.1,19.4,0.0,0,14.3,27.7,45,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-21,2026-09-17 10:41:28.920604+00:00,32.3,19.0,0.0,0,16.1,29.9,45,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-22,2026-09-17 10:41:28.920604+00:00,30.9,19.0,0.0,0,15.0,29.2,45,open-meteo
Tnine Lgharbia,Morocco,32.5719,-8.8569,2026-09-23,2026-09-17 10:41:28.920604+00:00,30.4,19.0,0.0,0,18.5,35.6,45,open-meteo
